date,Symbol,close,future_return,target,prediction,probability_up,probability_down,fold,train_start,train_end,test_start,test_end,confidence,direction,trade_return,position_size,optimized_return,result,paper_return,paper_capital_before,paper_pnl,paper_capital,paper_drawdown,original_trade_return,risk_control_factor,risk_controlled_return
2026-02-12 00:00:00+05:30,SBIN-EQ,1192.4,0.0111539751761153,1,0,0.3086784615817902,0.6913215384182099,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6913215384182099,SELL,-0.0111539751761153,1.0,-0.0111539751761153,LOSS,-0.0111539751761153,99747.26614634455,-1112.5785304816932,98634.68761586287,-0.1378180865996471,-0.0111539751761153,0.5,-0.00557698758805765
2026-02-12 00:00:00+05:30,TATAMOTORS-EQ,383.45,-0.0202112400573738,0,0,0.2202255174066363,0.7797744825933637,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7797744825933637,SELL,0.0202112400573738,1.0,0.0202112400573738,WIN,0.0202112400573738,98634.68761586287,1993.5293493882791,100628.21696525117,-0.1203923209747866,0.0202112400573738,0.5,0.0101056200286869
2026-02-13 00:00:00+05:30,RELIANCE-EQ,1419.6,-0.0001408847562692,0,0,0.3004414053789452,0.6995585946210547,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6995585946210547,SELL,0.0001408847562692,1.0,0.0001408847562692,WIN,0.0001408847562692,100628.21696525117,14.176981820953584,100642.39394707212,-0.1202683976613147,0.0001408847562692,0.5,7.04423781346e-05
2026-02-13 00:00:00+05:30,SBIN-EQ,1198.6,0.0146003670949441,1,0,0.3326838938253217,0.6673161061746782,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6673161061746782,SELL,-0.0146003670949441,1.0,-0.0146003670949441,LOSS,-0.0146003670949441,100642.39394707212,-1469.4158969412329,99172.97805013089,-0.1331128020004829,-0.0146003670949441,0.5,-0.00730018354747205
2026-02-13 00:00:00+05:30,TATAMOTORS-EQ,380.25,-0.0059171597633136,0,0,0.2281343054041021,0.7718656945958979,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7718656945958979,SELL,0.0059171597633136,1.0,0.0059171597633136,WIN,0.0059171597633136,99172.97805013089,586.8223553262172,99759.8004054571,-0.1279832919531484,0.0059171597633136,0.5,0.0029585798816568
2026-02-16 00:00:00+05:30,SBIN-EQ,1208.1,0.0163065971359988,1,0,0.3474342462811961,0.6525657537188039,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6525657537188039,SELL,-0.0163065971359988,1.0,-0.0163065971359988,LOSS,-0.0163065971359988,99759.8004054571,-1626.742875579439,98133.05752987768,-0.1422029171071283,-0.0163065971359988,0.5,-0.0081532985679994
2026-02-16 00:00:00+05:30,SUZLON-EQ,46.21,-0.0424150616749621,0,1,0.654451293927554,0.345548706072446,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.654451293927554,BUY,-0.0424150616749621,1.0,-0.0424150616749621,LOSS,-0.0424150616749621,98133.05752987768,-4162.319687482365,93970.7378423953,-0.178586433282632,-0.0424150616749621,0.5,-0.02120753083748105
2026-02-16 00:00:00+05:30,TATAMOTORS-EQ,377.25,0.0071570576540755,1,0,0.207387465121946,0.7926125348780539,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7926125348780539,SELL,-0.0071570576540755,1.0,-0.0071570576540755,LOSS,-0.0071570576540755,93970.7378423953,-672.5539885340376,93298.18385386126,-0.1844653375374679,-0.0071570576540755,0.5,-0.00357852882703775
2026-02-17 00:00:00+05:30,SBIN-EQ,1213.4,0.0081588923685511,1,0,0.3346107978637138,0.6653892021362862,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6653892021362862,SELL,-0.0081588923685511,1.0,-0.0081588923685511,LOSS,-0.0081588923685511,93298.18385386126,-761.2098402449461,92536.97401361632,-0.1911191970713223,-0.0081588923685511,0.5,-0.00407944618427555
2026-02-17 00:00:00+05:30,TATAMOTORS-EQ,382.85,-0.0138435418571242,0,0,0.250482168194885,0.749517831805115,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.749517831805115,SELL,0.0138435418571242,1.0,0.0138435418571242,WIN,0.0138435418571242,92536.97401361632,1281.039473089112,93818.01348670544,-0.1799214218185549,0.0138435418571242,0.5,0.0069217709285621
2026-02-18 00:00:00+05:30,TATAMOTORS-EQ,382.85,-0.0026119890296461,0,0,0.2030795491761156,0.7969204508238844,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7969204508238844,SELL,0.0026119890296461,1.0,0.0026119890296461,WIN,0.0026119890296461,93818.01348670544,245.05162201046448,94063.0651087159,-0.1777793855688972,0.0026119890296461,0.5,0.00130599451482305
2026-02-19 00:00:00+05:30,SBIN-EQ,1205.7,0.0031516961101434,1,0,0.3496345567292984,0.6503654432707016,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6503654432707016,SELL,-0.0031516961101434,1.0,-0.0031516961101434,LOSS,-0.0031516961101434,94063.0651087159,-296.45819641130527,93766.6069123046,-0.1803707750810795,-0.0031516961101434,0.5,-0.0015758480550717
2026-02-19 00:00:00+05:30,TATAMOTORS-EQ,375.7,0.0421879158903379,1,0,0.1587239403771704,0.8412760596228295,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.8412760596228295,SELL,-0.0421879158903379,1.0,-0.0421879158903379,LOSS,-0.0421879158903379,93766.6069123046,-3955.8177257386815,89810.7891865659,-0.2149492238832219,-0.0421879158903379,0.5,-0.02109395794516895
2026-02-19 00:00:00+05:30,RELIANCE-EQ,1409.5,-0.0019155728981908,0,0,0.3494132149464001,0.6505867850535999,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6505867850535999,SELL,0.0019155728981908,1.0,0.0019155728981908,WIN,0.0019155728981908,89810.7891865659,172.03911373091302,89982.82830029682,-0.2134454018927888,0.0019155728981908,0.5,0.0009577864490954
2026-02-20 00:00:00+05:30,TATAMOTORS-EQ,378.0,0.0123015873015872,1,0,0.1790102231318711,0.8209897768681289,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.8209897768681289,SELL,-0.0123015873015872,1.0,-0.0123015873015872,LOSS,-0.0123015873015872,89982.82830029682,-1106.9316179798327,88875.896682317,-0.2231212719488694,-0.0123015873015872,0.5,-0.0061507936507936
2026-02-20 00:00:00+05:30,SUZLON-EQ,44.46,-0.0402609086819613,0,1,0.7231937354041462,0.2768062645958538,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7231937354041462,BUY,-0.0402609086819613,1.0,-0.0402609086819613,LOSS,-0.0402609086819613,88875.896682317,-3578.224360354192,85297.67232196282,-0.2543991154758942,-0.0402609086819613,0.5,-0.02013045434098065
2026-02-23 00:00:00+05:30,TATAMOTORS-EQ,379.95,-0.0246085011185681,0,0,0.2264550171329714,0.7735449828670286,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7735449828670286,SELL,0.0246085011185681,1.0,0.0246085011185681,WIN,0.0246085011185681,85297.67232196282,2099.0478647462774,87396.72018670909,-0.2360509952750774,0.0246085011185681,0.5,0.01230425055928405
2026-02-23 00:00:00+05:30,SUZLON-EQ,44.25,-0.0745762711864406,0,1,0.6816402500748421,0.3183597499251579,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6816402500748421,BUY,-0.0745762711864406,1.0,-0.0745762711864406,LOSS,-0.0745762711864406,87396.72018670909,-6517.7215054494845,80878.99868125962,-0.2930234634240545,-0.0745762711864406,0.5,-0.0372881355932203
2026-02-24 00:00:00+05:30,TATAMOTORS-EQ,377.55,-0.0697920805191365,0,0,0.2145869076702641,0.7854130923297359,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7854130923297359,SELL,0.0697920805191365,1.0,0.0697920805191365,WIN,0.0697920805191365,80878.99868125962,5644.713588269607,86523.71226952923,-0.2436821000582057,0.0697920805191365,0.5,0.03489604025956825
2026-02-24 00:00:00+05:30,SUZLON-EQ,44.13,-0.0951733514615907,0,1,0.7709351225541571,0.2290648774458429,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7709351225541571,BUY,-0.0951733514615907,1.0,-0.0951733514615907,LOSS,-0.0951733514615907,86523.71226952923,-8234.751677589453,78288.96059193979,-0.3156634093660583,-0.0951733514615907,0.5,-0.04758667573079535
2026-02-25 00:00:00+05:30,SUZLON-EQ,43.18,-0.0678554886521537,0,1,0.7675301002203873,0.2324698997796127,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7675301002203873,BUY,-0.0678554886521537,1.0,-0.0678554886521537,LOSS,-0.0678554886521537,78288.96059193979,-5312.335677035278,72976.6249149045,-0.3620994031260733,-0.0678554886521537,0.5,-0.03392774432607685
2026-02-25 00:00:00+05:30,TATAMOTORS-EQ,381.85,-0.0699227445331938,0,0,0.2269578947370573,0.7730421052629426,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7730421052629426,SELL,0.0699227445331938,1.0,0.0699227445331938,WIN,0.0699227445331938,72976.6249149045,5102.725900819573,78079.35081572407,-0.317495642653286,0.0699227445331938,0.5,0.0349613722665969
2026-02-26 00:00:00+05:30,SUZLON-EQ,43.27,-0.0758030968338341,0,1,0.7508125171868151,0.2491874828131849,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7508125171868151,BUY,-0.0758030968338341,1.0,-0.0758030968338341,LOSS,-0.0758030968338341,78079.35081572407,-5918.656590607236,72160.69422511682,-0.3692315865427528,-0.0758030968338341,0.5,-0.03790154841691705
2026-02-27 00:00:00+05:30,TATAMOTORS-EQ,382.65,-0.1323663922644714,0,0,0.1819986697195097,0.8180013302804903,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.8180013302804903,SELL,0.1323663922644714,1.0,0.1323663922644714,WIN,0.1323663922644714,72160.69422511682,9551.65075787839,81712.34498299522,-0.2857390472990324,0.1323663922644714,0.5,0.0661831961322357
2026-02-27 00:00:00+05:30,SUZLON-EQ,42.67,-0.0714787907194751,0,1,0.7689885954288826,0.2310114045711173,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7689885954288826,BUY,-0.0714787907194751,1.0,-0.0714787907194751,LOSS,-0.0714787907194751,81712.34498299522,-5840.699606237066,75871.64537675814,-0.3367935564562379,-0.0714787907194751,0.5,-0.03573939535973755
2026-02-27 00:00:00+05:30,ITC-EQ,313.6,-0.024234693877551,0,0,0.3390854654930418,0.6609145345069581,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6609145345069581,SELL,0.024234693877551,1.0,0.024234693877551,WIN,0.024234693877551,75871.64537675814,1838.726099691841,77710.37147644999,-0.3207209513193354,0.024234693877551,0.5,0.0121173469387755
2026-03-02 00:00:00+05:30,TATAMOTORS-EQ,370.6,-0.0685375067458177,0,0,0.2709349059060353,0.7290650940939647,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7290650940939647,SELL,0.0685375067458177,1.0,0.0685375067458177,WIN,0.0685375067458177,77710.37147644999,5326.075109287191,83036.44658573718,-0.2741648589380917,0.0685375067458177,0.5,0.03426875337290885
2026-03-02 00:00:00+05:30,SUZLON-EQ,40.95,0.0122100122100121,1,1,0.6831186933612419,0.3168813066387581,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6831186933612419,BUY,0.0122100122100121,1.0,0.0122100122100121,WIN,0.0122100122100121,83036.44658573718,1013.8760266878686,84050.32261242505,-0.26530240300327,0.0122100122100121,0.5,0.00610500610500605
2026-03-04 00:00:00+05:30,TATAMOTORS-EQ,351.2,-0.0451309794988609,0,0,0.1758792059315878,0.8241207940684122,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.8241207940684122,SELL,0.0451309794988609,1.0,0.0451309794988609,WIN,0.0451309794988609,84050.32261242505,3793.273386694,87843.59599911905,-0.2321447808153482,0.0451309794988609,0.5,0.02256548974943045
2026-03-05 00:00:00+05:30,TATAMOTORS-EQ,355.15,-0.0861607771364211,0,0,0.3370336146283765,0.6629663853716234,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6629663853716234,SELL,0.0861607771364211,1.0,0.0861607771364211,WIN,0.0861607771364211,87843.59599911905,7568.672497741909,95412.26849686095,-0.1659857784021416,0.0861607771364211,0.5,0.04308038856821055
2026-03-05 00:00:00+05:30,SUZLON-EQ,40.25,0.0541614906832297,1,1,0.7158317415476492,0.2841682584523508,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7158317415476492,BUY,0.0541614906832297,1.0,0.0541614906832297,WIN,0.0541614906832297,95412.26849686095,5167.670691258545,100579.93918811948,-0.1208143249093882,0.0541614906832297,0.5,0.02708074534161485
2026-03-06 00:00:00+05:30,SUZLON-EQ,39.99,0.0355088772193046,1,1,0.6797385160805058,0.3202614839194941,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6797385160805058,BUY,0.0355088772193046,1.0,0.0355088772193046,WIN,0.0355088772193046,100579.93918811948,3571.4807113560587,104151.41989947556,-0.0895954287196242,0.0355088772193046,0.5,0.0177544386096523
2026-03-06 00:00:00+05:30,TATAMOTORS-EQ,350.75,-0.1044903777619385,0,0,0.2539960621655243,0.7460039378344757,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7460039378344757,SELL,0.1044903777619385,1.0,0.1044903777619385,WIN,0.1044903777619385,104151.41989947556,10882.82120973848,115034.24110921404,0.0,0.1044903777619385,0.5,0.05224518888096925
2026-03-09 00:00:00+05:30,ITC-EQ,306.0,0.0073529411764705,1,1,0.6699666003505697,0.3300333996494303,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6699666003505697,BUY,0.0073529411764705,1.0,0.0073529411764705,WIN,0.0073529411764705,115034.24110921404,845.8400081559755,115880.08111737002,0.0,0.0073529411764705,0.5,0.00367647058823525
2026-03-09 00:00:00+05:30,SUZLON-EQ,39.62,0.0350832912670369,1,1,0.6765435238865625,0.3234564761134375,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6765435238865625,BUY,0.0350832912670369,1.0,0.0350832912670369,WIN,0.0350832912670369,115880.08111737002,4065.454637888556,119945.5357552586,0.0,0.0350832912670369,0.5,0.01754164563351845
2026-03-09 00:00:00+05:30,SBIN-EQ,1098.5,-0.0289485662266727,0,0,0.3206703414201524,0.6793296585798476,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6793296585798476,SELL,0.0289485662266727,1.0,0.0289485662266727,WIN,0.0289485662266727,119945.5357552586,3472.251285404842,123417.78704066342,0.0,0.0289485662266727,0.5,0.01447428311333635
2026-03-09 00:00:00+05:30,TATAMOTORS-EQ,332.0,-0.0530120481927711,0,0,0.1745518129533182,0.8254481870466818,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.8254481870466818,SELL,0.0530120481927711,1.0,0.0530120481927711,WIN,0.0530120481927711,123417.78704066342,6542.629674444809,129960.41671510822,0.0,0.0530120481927711,0.5,0.02650602409638555
2026-03-10 00:00:00+05:30,SUZLON-EQ,41.45,-0.0043425814234017,0,1,0.7535110772267063,0.2464889227732937,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7535110772267063,BUY,-0.0043425814234017,1.0,-0.0043425814234017,LOSS,-0.0043425814234017,129960.41671510822,-564.3636914045727,129396.05302370364,-0.0043425814234017,-0.0043425814234017,0.5,-0.00217129071170085
2026-03-10 00:00:00+05:30,TATAMOTORS-EQ,345.2,-0.0753186558516801,0,0,0.3342026925617845,0.6657973074382155,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6657973074382155,SELL,0.0753186558516801,1.0,0.0753186558516801,WIN,0.0753186558516801,129396.05302370364,9745.936786258086,139141.98980996173,0.0,0.0753186558516801,0.5,0.03765932792584005
2026-03-11 00:00:00+05:30,TATAMOTORS-EQ,335.35,-0.0316087669598926,0,0,0.2543401857199865,0.7456598142800135,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7456598142800135,SELL,0.0316087669598926,1.0,0.0316087669598926,WIN,0.0316087669598926,139141.98980996173,4398.106730238831,143540.09654020055,0.0,0.0316087669598926,0.5,0.0158043834799463
2026-03-11 00:00:00+05:30,SUZLON-EQ,41.62,0.0105718404613168,1,1,0.7574479758448871,0.2425520241551129,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7574479758448871,BUY,0.0105718404613168,1.0,0.0105718404613168,WIN,0.0105718404613168,143540.09654020055,1517.4830004250118,145057.57954062556,0.0,0.0105718404613168,0.5,0.0052859202306584
2026-03-11 00:00:00+05:30,ITC-EQ,309.0,-0.0160194174757281,0,1,0.7958888544156486,0.2041111455843514,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7958888544156486,BUY,-0.0160194174757281,1.0,-0.0160194174757281,LOSS,-0.0160194174757281,145057.57954062556,-2323.737924679916,142733.84161594565,-0.0160194174757281,-0.0160194174757281,0.5,-0.00800970873786405
2026-03-11 00:00:00+05:30,SBIN-EQ,1091.1,-0.0195215837228485,0,0,0.3407678970247524,0.6592321029752475,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6592321029752475,SELL,0.0195215837228485,1.0,0.0195215837228485,WIN,0.0195215837228485,142733.84161594565,2786.39063918948,145520.2322551351,0.0,0.0195215837228485,0.5,0.00976079186142425
2026-03-12 00:00:00+05:30,TATAMOTORS-EQ,324.55,-0.0469881374210445,0,0,0.2061334934512247,0.7938665065487752,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7938665065487752,SELL,0.0469881374210445,1.0,0.0469881374210445,WIN,0.0469881374210445,145520.2322551351,6837.7246707466,152357.95692588174,0.0,0.0469881374210445,0.5,0.02349406871052225
2026-03-12 00:00:00+05:30,SBIN-EQ,1085.2,-0.0334500552893475,0,0,0.3293721724730917,0.6706278275269083,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6706278275269083,SELL,0.0334500552893475,1.0,0.0334500552893475,WIN,0.0334500552893475,152357.95692588174,5096.382082942769,157454.3390088245,0.0,0.0334500552893475,0.5,0.01672502764467375
2026-03-12 00:00:00+05:30,SUZLON-EQ,42.43,-0.0315814282347395,0,1,0.7770742114699302,0.2229257885300698,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7770742114699302,BUY,-0.0315814282347395,1.0,-0.0315814282347395,LOSS,-0.0315814282347395,157454.3390088245,-4972.632907655535,152481.70610116894,-0.0315814282347396,-0.0315814282347395,0.5,-0.01579071411736975
2026-03-13 00:00:00+05:30,ITC-EQ,301.45,-0.0049759495770442,0,1,0.6677153286318912,0.3322846713681088,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6677153286318912,BUY,-0.0049759495770442,1.0,-0.0049759495770442,LOSS,-0.0049759495770442,152481.70610116894,-758.7412809810896,151722.96482018786,-0.0364002302173166,-0.0049759495770442,0.5,-0.0024879747885221
