date,Symbol,close,volume,return_1d,return_5d,return_10d,sma20,sma120,sma20_sma120_ratio,rsi,etq_5m,etq_20m,etq_60m,high_low_range,open_close_range,volatility_10d,volatility_20d,volume_change,volume_ratio,momentum_5d,momentum_20d,future_return,target,probability_up,probability_down,prediction,prediction_direction,confidence,trade,strategy_return,trade_result,equity
2026-06-09 00:00:00+05:30,ITC-EQ,280.0,12302522,0.0019681517266059,-0.0114739629302735,-0.0787958545813456,295.2175,321.6683333333333,0.9177698561147352,32.55305527657649,164033.62666666668,656134.5066666667,1968403.52,0.01625,-0.0060347887823925,0.0156321030611929,0.0138001720838612,-0.2203565383499295,0.6193463851060189,-0.0114739629302735,-0.0845185548471473,0.0416071428571427,1,0.5058845664541658,0.4941154335458342,1,BUY,0.5058845664541658,NO TRADE,0.0,NO TRADE,100447.67652310588
2026-06-09 00:00:00+05:30,RELIANCE-EQ,1269.2,23620214,0.004670307923692,-0.034535219838734,-0.0715435259692757,1330.67,1413.365,0.9414906977320084,30.872462631292294,314936.18666666665,1259744.7466666666,3779234.24,0.0131578947368421,0.0001576044129235,0.0085394351988672,0.0115044529259487,0.4319829710758429,1.3144720764988884,-0.034535219838734,-0.085722518369111,0.046958714150646,1,0.4671808317536672,0.5328191682463328,0,SELL,0.5328191682463328,NO TRADE,0.0,NO TRADE,100447.67652310588
2026-06-09 00:00:00+05:30,SBIN-EQ,1002.7,22142480,0.0211314221701715,0.0481367271206816,0.0341377887788778,966.005,1050.5504166666667,0.9195227422450372,53.83954056029332,295233.06666666665,1180932.2666666666,3542796.8000000003,0.02592998902962,0.0179695431472081,0.0092972165059829,0.0113370691588773,0.7170814807370309,1.3039768275702992,0.0481367271206816,0.0298890714872637,0.012566071606662,1,0.7002195976056161,0.29978040239438386,1,BUY,0.7002195976056161,BUY,0.011566071606661999,WIN,100563.85502504477
2026-06-09 00:00:00+05:30,SUZLON-EQ,55.23,64855680,0.0146977769612346,0.0130227439471752,0.0229672161511389,54.1905,48.94025,1.1072787736065917,55.79250785840649,864742.4,3458969.6,10376908.8,0.0166576136157885,0.0115384615384614,0.0280287454751462,0.0226431339681076,-0.1525174300202084,0.6244435657662026,0.0130227439471752,0.0362101313320826,0.0487054137244251,1,0.5134225715462709,0.4865774284537291,1,BUY,0.5134225715462709,NO TRADE,0.0,NO TRADE,100563.85502504477
2026-06-09 00:00:00+05:30,TATAMOTORS-EQ,387.8,8550946,-0.0030848329048842,-0.0061506919528446,0.0389819156061621,373.5275,354.37875,1.0540347015728229,59.42959006075519,114012.61333333334,456050.45333333337,1368151.36,0.0223053120165032,-0.0156111181622032,0.0223300921998624,0.0215492181782824,0.1272029766466744,0.6303428221917133,-0.0061506919528446,0.1208092485549132,0.0149561629706034,1,0.45402209479887307,0.5459779052011269,0,SELL,0.5459779052011269,NO TRADE,0.0,NO TRADE,100563.85502504477
2026-06-10 00:00:00+05:30,ITC-EQ,283.65,19823743,0.0130357142857142,0.0240072202166063,-0.0596718050721034,294.36499999999995,320.6745833333334,0.9179555078551852,38.10881566850039,264316.5733333333,1057266.2933333332,3171798.88,0.0253833950290853,0.0130357142857142,0.0170023435688913,0.0139887104949789,0.6113560292759486,0.9883955084290714,0.0240072202166063,-0.056701030927835,0.0250308478759035,1,0.5023862298391363,0.4976137701608637,1,BUY,0.5023862298391363,NO TRADE,0.0,NO TRADE,100563.85502504477
2026-06-10 00:00:00+05:30,RELIANCE-EQ,1258.8,21012796,-0.0081941380397101,-0.0414255254340543,-0.0718867507188675,1325.41,1410.9799999999998,0.9393542077137876,29.15061923356474,280170.61333333334,1120682.4533333334,3362047.3600000003,0.0366221798538289,-0.0127058823529412,0.0085424407387454,0.01113346513738,-0.1103892623496128,1.180353658746378,-0.0414255254340543,-0.0771260997067448,0.0587067047982206,1,0.4874180324671121,0.512581967532888,0,SELL,0.512581967532888,NO TRADE,0.0,NO TRADE,100563.85502504477
2026-06-10 00:00:00+05:30,SBIN-EQ,1003.25,19122317,0.0005485189987035,0.0337987531557524,0.0358802271553948,967.4375,1050.88375,0.9205942141554668,54.02097064604098,254964.22666666663,1019856.9066666666,3059570.72,0.0128582108148517,0.0005485189987034,0.0092209095303072,0.0113387019913756,-0.1363967812096929,1.1486604999181125,0.0337987531557524,0.0293966755592036,0.0231746822825815,1,0.6746800752464138,0.3253199247535862,1,BUY,0.6746800752464138,BUY,0.022174682282581498,WIN,100786.85217847396
2026-06-10 00:00:00+05:30,SUZLON-EQ,54.08,55567213,-0.0208220170197356,-0.0058823529411764,-0.0091608647856357,54.31849999999999,48.95725,1.1095088061523062,50.91495976054639,740896.1733333333,2963584.6933333334,8890754.08,0.0303254437869822,-0.0206446939514668,0.0287724423044889,0.0217654760030572,-0.143217479178385,0.5465090018385246,-0.0058823529411764,0.0496894409937886,0.0959689349112427,1,0.5239167184618254,0.4760832815381746,1,BUY,0.5239167184618254,NO TRADE,0.0,NO TRADE,100786.85217847396
2026-06-10 00:00:00+05:30,TATAMOTORS-EQ,381.0,7251442,-0.0175348117586384,-0.0430742182594499,-0.0119294605809129,375.735,354.665,1.0594081739105916,54.654389965763336,96685.89333333334,386743.57333333336,1160230.72,0.0230971128608924,-0.018041237113402,0.0206950403896405,0.020927651955109,-0.1519719572547879,0.5316239043728548,-0.0430742182594499,0.131067240611548,-0.0526246719160105,0,0.3551337889327192,0.6448662110672808,0,SELL,0.6448662110672808,SELL,0.0516246719160105,WIN,101307.16099619007
2026-06-11 00:00:00+05:30,ITC-EQ,282.4,12603100,-0.0044068394147717,0.0074919728861932,-0.0327110806644973,293.2625,319.69375,0.9173232194874,36.985216967108194,168041.33333333334,672165.3333333334,2016496.0,0.0072592067988668,-0.0021201413427562,0.0143109479740499,0.0135188782723077,-0.3642421615332685,0.6290414566599878,0.0074919728861932,-0.0724256856626703,0.030984419263456,1,0.6040781064003643,0.3959218935996357,1,BUY,0.6040781064003643,BUY,0.029984419263456,WIN,101610.92463516009
2026-06-11 00:00:00+05:30,RELIANCE-EQ,1263.0,13117486,0.0033365109628218,-0.0312188386898826,-0.0647908182154757,1320.62,1408.5341666666666,0.9375846402968572,30.828458917465117,174899.81333333332,699599.2533333333,2098797.76,0.0180522565320664,0.0039745627980922,0.0091679832856055,0.0112521187331833,-0.3757381930515101,0.7382607439663644,-0.0312188386898826,-0.0705033853400058,0.0515439429928741,1,0.49540751422107604,0.5045924857789239,0,SELL,0.5045924857789239,NO TRADE,0.0,NO TRADE,101610.92463516009
2026-06-11 00:00:00+05:30,SBIN-EQ,1000.7,13773978,-0.0025417393471217,0.0219045187643605,0.0339946269890474,968.9675,1051.1966666666667,0.921775658852292,52.98123382256205,183653.04,734612.16,2203836.48,0.0163885280303787,0.0026049494038673,0.0093322557484457,0.0112890524920666,-0.2796909495852412,0.8369696488975683,0.0219045187643605,0.0315431398824863,0.041970620565604,1,0.605106574126394,0.394893425873606,1,BUY,0.605106574126394,BUY,0.040970620565604,WIN,102027.23089901482
2026-06-11 00:00:00+05:30,SUZLON-EQ,53.29,41907259,-0.0146079881656804,-0.0418914059690758,-0.0737006779071789,54.328,48.959500000000006,1.1096518551047292,47.822046308871386,558763.4533333334,2235053.813333333,6705161.44,0.0197035091011446,-0.0092954080684142,0.0215927727248237,0.0210408035720686,-0.2458275890136869,0.4228145386227855,-0.0418914059690758,0.0035781544256119,0.0966410208294239,1,0.2725633958599466,0.7274366041400534,0,SELL,0.7274366041400534,SELL,-0.0976410208294239,LOSS,101031.0266012769
2026-06-11 00:00:00+05:30,TATAMOTORS-EQ,375.9,6508792,-0.0133858267716535,-0.0595446584938704,-0.0624766180321736,377.6875,354.90208333333334,1.0642019805932388,51.32356650569022,86783.89333333333,347135.5733333333,1041406.72,0.0160947060388399,0.0023999999999999,0.0151248305123734,0.0213522524160502,-0.1024141129447081,0.4757546453354145,-0.0595446584938704,0.1159269704616297,-0.0299281723862729,0,0.3607752027595203,0.6392247972404796,0,SELL,0.6392247972404796,SELL,0.028928172386272898,WIN,101323.29089666529
2026-06-12 00:00:00+05:30,ITC-EQ,285.1,12893433,0.0095609065155808,0.0156750979693625,-0.0062739630533285,292.1575,318.71708333333333,0.916667211385228,41.029652331654574,171912.44,687649.76,2062949.28,0.0099964924587864,0.0054664080409099,0.0138911360832181,0.0135454794506011,0.0230366338440541,0.6406863486625177,0.0156750979693625,-0.0719401041666665,0.0259558049807084,1,0.6008134064982658,0.39918659350173424,1,BUY,0.6008134064982658,BUY,0.024955804980708398,WIN,101576.15132542737
2026-06-12 00:00:00+05:30,RELIANCE-EQ,1293.0,11988785,0.0237529691211402,0.0015491866769945,-0.0213442325158946,1317.1799999999998,1406.3408333333332,0.936600835857121,41.48753257363793,159850.46666666667,639401.8666666667,1918205.6,0.0266821345707656,0.0125293657008613,0.0117699186258575,0.0127658235320777,-0.0860455273213175,0.6849802751681787,0.0015491866769945,-0.0505213687766191,0.0127610208816706,1,0.5610327504751486,0.43896724952485144,1,BUY,0.5610327504751486,BUY,0.011761020881670602,WIN,101695.61524910919
2026-06-12 00:00:00+05:30,SBIN-EQ,1017.15,11081119,0.0164384930548615,0.0403498005523166,0.0546972210700953,970.8300000000002,1051.6125,0.9231822558214172,58.52672229636862,147748.25333333336,590993.0133333334,1772979.04,0.014108046994052,-0.0008349705304518,0.0098133831094713,0.0116237396256137,-0.1955033614835162,0.6845833654688467,0.0403498005523166,0.0380140830697008,0.0176473479821068,1,0.6921611346840929,0.3078388653159071,1,BUY,0.6921611346840929,BUY,0.0166473479821068,WIN,101864.91147863983
2026-06-12 00:00:00+05:30,SUZLON-EQ,55.08,64636157,0.0335897917057608,-0.0041583800397758,-0.0335146516932796,54.4085,48.97566666666667,1.1109292369680182,54.55788289043602,861815.4266666666,3447261.7066666665,10341785.12,0.0259622367465504,0.0199999999999999,0.0251415429947495,0.0222842439768965,0.5423618375995434,0.6542261276104112,-0.0041583800397758,0.0301103422479895,0.074800290486565,1,0.5117016408044243,0.48829835919557574,1,BUY,0.5117016408044243,NO TRADE,0.0,NO TRADE,101864.91147863983
2026-06-12 00:00:00+05:30,TATAMOTORS-EQ,390.0,7787586,0.0375099760574622,-0.0196078431372549,-0.0099009900990097,380.25,355.25916666666666,1.070345358200938,58.79945979953435,103834.48,415337.92,1246013.76,0.0357692307692307,0.0256410256410256,0.0198616193072985,0.0225046264571741,0.1964717876988542,0.5696173519291932,-0.0196078431372549,0.1512915129151291,-0.0782051282051282,0,0.3908727610683192,0.6091272389316809,0,SELL,0.6091272389316809,SELL,0.0772051282051282,WIN,102651.36083367107
2026-06-15 00:00:00+05:30,ITC-EQ,287.9,11194950,0.0098211153981058,0.0302379674360351,0.0295011621669945,291.08000000000004,317.76875,0.9160120370552486,44.97389118735824,149266.0,597064.0,1791192.0,0.0074678707884683,0.003135888501742,0.0111026841136879,0.013662831273901,-0.1317324098244432,0.5573390554130196,0.0302379674360351,-0.0696396833090968,0.0116359847169156,1,0.6015451914773629,0.39845480852263715,1,BUY,0.6015451914773629,BUY,0.010635984716915601,WIN,102760.54066417083
2026-06-15 00:00:00+05:30,RELIANCE-EQ,1307.0,18633321,0.0108275328692961,0.0345919417398876,-0.0098484848484848,1315.71,1404.38,0.9368618180264602,45.69322482715545,248444.28,993777.12,2981331.36,0.0166029074215761,-0.006310347449251,0.0124657024036856,0.012503338086283,0.5542293068063193,1.0687162838489423,0.0345919417398876,-0.0219994013768333,0.0149196633511858,1,0.5964263825118226,0.40357361748817744,1,BUY,0.5964263825118226,BUY,0.013919663351185801,WIN,102903.57987735393
2026-06-15 00:00:00+05:30,SBIN-EQ,1020.85,12463437,0.0036376149043897,0.0396150516828759,0.0699612199979038,973.7125,1052.11,0.9254854530419824,59.67864722715266,166179.16,664716.64,1994149.92,0.0151834255767252,-0.0127176015473887,0.0081052228163142,0.0107327139066601,0.1247453438592258,0.8061101485444049,0.0396150516828759,0.0598525747508305,0.0194935592888279,1,0.6348889422874775,0.3651110577125225,1,BUY,0.6348889422874775,BUY,0.0184935592888279,WIN,103093.88522290338
2026-06-15 00:00:00+05:30,SUZLON-EQ,55.57,65026559,0.0088961510530138,0.0209443321697593,0.0304097904691267,54.495000000000005,48.99983333333333,1.112146639954558,56.22386246227058,867020.7866666666,3468083.1466666665,10404249.44,0.0282526543098794,-0.0164601769911504,0.0178986381549823,0.0223128788755323,0.0060399939928359,0.6641782975142487,0.0209443321697593,0.0321322436849924,0.0673025013496491,1,0.4635621544806559,0.5364378455193441,0,SELL,0.5364378455193441,NO TRADE,0.0,NO TRADE,103093.88522290338
2026-06-15 00:00:00+05:30,TATAMOTORS-EQ,396.4,11097635,0.0164102564102563,0.0190231362467865,0.0298778903611327,382.2425,355.68375000000003,1.0746695624975835,61.67655622036553,147968.46666666667,591873.8666666667,1775621.6,0.0316599394550958,-0.0045203415369161,0.018878913964103,0.0199916799249498,0.425041726666004,0.9532412529089128,0.0190231362467865,0.1117655307810965,-0.088042381432896,0,0.33709273586628125,0.6629072641337188,0,SELL,0.6629072641337188,SELL,0.087042381432896,WIN,103991.23895100049
2026-06-16 00:00:00+05:30,ITC-EQ,291.65,14467499,0.0130253560263979,0.0416071428571427,0.0296557811120916,290.155,316.8675,0.9156982019298286,49.81516797977342,192899.98666666663,771599.9466666667,2314799.84,0.0159437682153265,0.0121464515009543,0.0111178582786229,0.0141070407908288,0.2923236816600343,0.7201824532031955,0.0416071428571427,-0.0596485571497662,-0.0056574661409222,0,0.6190155068339377,0.3809844931660623,1,BUY,0.6190155068339377,BUY,-0.0066574661409222,LOSS,103922.0071357736
2026-06-16 00:00:00+05:30,RELIANCE-EQ,1328.8,18513223,0.0166794185156846,0.046958714150646,0.010801764795375,1315.355,1402.5833333333333,0.9378088051809162,51.534827115762894,246842.97333333333,987371.8933333332,2962115.68,0.0203190848886213,0.0117252931323282,0.0135608328501045,0.013117383580473,-0.0064453352142648,1.0453675556111066,0.046958714150646,-0.0053147690695412,-0.0145243829018663,0,0.5790703680707737,0.4209296319292263,1,BUY,0.5790703680707737,BUY,-0.0155243829018663,LOSS,103760.67463270298
2026-06-16 00:00:00+05:30,SBIN-EQ,1015.3,9693677,-0.0054366459323114,0.012566071606662,0.0613076882872523,977.5075,1052.43875,0.9288022699658292,57.11599593520485,129249.02666666669,516996.1066666667,1550988.32,0.0188614202698709,-0.0083024028130494,0.0089294175336765,0.0088101762456536,-0.2222308340789142,0.6411947246132337,0.012566071606662,0.0807962529274004,0.0087658820053186,1,0.5877061103429841,0.41229388965701586,1,BUY,0.5877061103429841,BUY,0.007765882005318601,WIN,103841.25394830198
2026-06-16 00:00:00+05:30,SUZLON-EQ,57.92,292441954,0.0422890048587367,0.0487054137244251,0.0623624358033749,54.72850000000001,49.04966666666667,1.115777205417638,63.193255906487565,3899226.053333333,15596904.213333333,46790712.64,0.0921961325966851,0.0320741268709908,0.0217474310164894,0.0238329989002132,3.497269400338406,2.691368630941906,0.0487054137244251,0.0876995305164318,0.0063881215469612,1,0.4438699957069285,0.5561300042930715,0,SELL,0.5561300042930715,SELL,-0.0073881215469612,LOSS,103764.53476772609
2026-06-16 00:00:00+05:30,TATAMOTORS-EQ,393.6,6432360,-0.0070635721493439,0.0149561629706034,0.00871348026653,384.265,356.07750000000004,1.0791611376736805,59.71195005933344,85764.79999999999,343059.19999999995,1029177.6,0.028201219512195,-0.0118001506402209,0.0187204275979654,0.0199012570037812,-0.4203846134784573,0.5621152337977059,0.0149561629706034,0.1145405634999292,-0.0992123983739837,0,0.45887412076023054,0.5411258792397695,0,SELL,0.5411258792397695,NO TRADE,0.0,NO TRADE,103764.53476772609
2026-06-17 00:00:00+05:30,ITC-EQ,290.75,8626353,-0.0030858906223212,0.0250308478759035,0.0496389891696751,289.17749999999995,315.95375,0.915252627955832,48.70756664776422,115018.04,460072.16,1380216.48,0.0080825451418745,-0.0041102928583661,0.0073474594111727,0.0140835408324461,-0.4037426233794797,0.4391340628609704,0.0250308478759035,-0.0630035449564937,-0.0013757523645743,0,0.5642364096561406,0.43576359034385936,1,BUY,0.5642364096561406,BUY,-0.0023757523645743,LOSS,103739.88288384276
2026-06-17 00:00:00+05:30,RELIANCE-EQ,1332.7,10029170,0.0029349789283565,0.0587067047982206,0.0148492232713981,1315.855,1400.819166666667,0.9393467988670916,52.51882069648024,133722.26666666666,534889.0666666667,1604667.2000000002,0.0127560591280858,-0.0002250562640659,0.0135469770993439,0.0129304998416347,-0.4582699079463365,0.5855438464924244,0.0587067047982206,0.0075602933393814,-0.0143318076086141,0,0.5386269445444873,0.46137305545551266,1,BUY,0.5386269445444873,NO TRADE,0.0,NO TRADE,103739.88288384276
2026-06-17 00:00:00+05:30,SBIN-EQ,1026.5,8190062,0.011031222298828,0.0231746822825815,0.057756710804266,981.3925,1052.8466666666668,0.932132409277704,60.77638989774685,109200.82666666668,436803.3066666667,1310409.9200000002,0.0142717973697027,0.0093411996066863,0.0086333278003538,0.0088502727615502,-0.1551129669371075,0.5585297951277414,0.0231746822825815,0.0818929173693086,0.0078908913784705,1,0.6121898582168064,0.3878101417831936,1,BUY,0.6121898582168064,BUY,0.0068908913784705,WIN,103811.36891029954
2026-06-17 00:00:00+05:30,SUZLON-EQ,59.27,164629458,0.0233080110497236,0.0959689349112427,0.0895220588235294,55.0465,49.11208333333334,1.1208341463828486,66.49343867068897,2195059.44,8780237.76,26340713.28,0.0371182723131432,0.0152449468996231,0.0221349173972263,0.0240443754437753,-0.4370525304313895,1.4421130367037325,0.0959689349112427,0.1202041202041204,-0.0229458410663068,0,0.4637249394272025,0.5362750605727975,0,SELL,0.5362750605727975,NO TRADE,0.0,NO TRADE,103811.36891029954
2026-06-17 00:00:00+05:30,TATAMOTORS-EQ,360.95,51987488,-0.0829522357723577,-0.0526246719160105,-0.0934321235715182,384.2525,356.20375,1.078743556180978,42.6512461033679,693166.5066666667,2772666.026666667,8317998.08,0.1124809530405874,-0.0873577749683944,0.0312055888079822,0.0276413188422204,7.082179480004228,3.9127970092563498,-0.0526246719160105,-0.0006921373200442,-0.0311677517661725,0,0.3468796194029473,0.6531203805970527,0,SELL,0.6531203805970527,SELL,0.0301677517661725,WIN,104124.54447107879
2026-06-18 00:00:00+05:30,ITC-EQ,291.15,10409670,0.0013757523645743,0.030984419263456,0.0387085265786655,288.3575,315.0379166666666,0.915310458661722,49.24767387357005,138795.6,555182.4,1665547.2,0.013395157135497,0.0003435835767049,0.006972852936467,0.0140511432455084,0.2067289618219889,0.5322435435098656,0.030984419263456,-0.0533246626564787,-0.0039498540271336,0,0.5640623379639693,0.4359376620360307,1,BUY,0.5640623379639693,BUY,-0.0049498540271336,LOSS,104073.00434150142
2026-06-18 00:00:00+05:30,RELIANCE-EQ,1328.1,15494549,-0.0034516395287762,0.0515439429928741,0.0187159622612562,1314.275,1398.8441666666663,0.939543539815312,51.19844601995134,206593.9866666667,826375.9466666668,2479127.8400000003,0.0089601686619984,-0.0014285714285714,0.0133252095087004,0.0112049119698486,0.5449482858501751,0.8987422404733014,0.0515439429928741,-0.0232404206810327,-0.0075295534974776,0,0.6576462554537934,0.3423537445462066,1,BUY,0.6576462554537934,BUY,-0.0085295534974776,LOSS,103984.23471568403
2026-06-18 00:00:00+05:30,SBIN-EQ,1042.7,11048009,0.015781782756941,0.041970620565604,0.0647944855756956,985.9824999999998,1053.3666666666666,0.9360297142495492,65.37946398207048,147306.78666666668,589227.1466666667,1767681.44,0.020379783255011,0.0143982877711839,0.0091717133664841,0.0092200219506591,0.3489530360087627,0.7556991954388858,0.041970620565604,0.0965401198864235,0.0025894312841661,1,0.6330458535229174,0.3669541464770826,1,BUY,0.6330458535229174,BUY,0.0015894312841661,WIN,104000.76229525574
2026-06-18 00:00:00+05:30,SUZLON-EQ,58.44,82275577,-0.0140037118272313,0.0966410208294239,0.0507011866235167,55.34,49.160833333333336,1.125692878816131,62.76718635875758,1097007.6933333334,4388030.773333333,13164092.32,0.0195071868583162,-0.0131712259371834,0.0226405270172893,0.0243081794464791,-0.5002378189205968,0.7095824541418274,0.0966410208294239,0.1116606429522542,-0.0222450376454482,0,0.456962096572145,0.543037903427855,0,SELL,0.543037903427855,NO TRADE,0.0,NO TRADE,104000.76229525574
2026-06-18 00:00:00+05:30,TATAMOTORS-EQ,364.65,22656468,0.0102507272475411,-0.0299281723862729,-0.087690768076057,384.4225,356.30375,1.078917917647513,44.58355939806968,302086.24,1208344.96,3625034.88,0.0194707253530783,0.0020610057708161,0.031567103715651,0.0277298586152941,-0.5641938306386336,1.626966720833979,-0.0299281723862729,0.0094117647058822,-0.0313999725764431,0,0.3685015799520193,0.6314984200479807,0,SELL,0.6314984200479807,SELL,0.0303999725764431,WIN,104316.92432742623
2026-06-19 00:00:00+05:30,ITC-EQ,292.5,13874008,0.0046367851622874,0.0259558049807084,0.0420377627360171,287.58000000000004,314.1195833333333,0.91551121056604,51.11848441393718,184986.7733333333,739947.0933333333,2219841.28,0.0210256410256411,0.0093167701863353,0.0069238155621029,0.0141152569644055,0.3327999830926436,0.7241756522368757,0.0259558049807084,-0.0504788183736406,-0.0061538461538461,0,0.565990441280823,0.434009558719177,1,BUY,0.565990441280823,BUY,-0.0071538461538461,LOSS,104242.29760463815
2026-06-19 00:00:00+05:30,RELIANCE-EQ,1309.5,24887034,-0.0140049695053082,0.0127610208816706,0.0143299767621998,1312.27,1396.628333333333,0.9395985808679712,46.1464781633468,331827.12,1327308.48,3981925.44,0.0251240931653303,-0.0139307228915662,0.0138000886287714,0.011492740613338,0.6061799539954342,1.4118637420089428,0.0127610208816706,-0.0297125074096027,-0.0064910271095838,0,0.6104024035704878,0.3895975964295122,1,BUY,0.6104024035704878,BUY,-0.0074910271095838,LOSS,104164.20941690599
2026-06-19 00:00:00+05:30,SBIN-EQ,1035.1,9099878,-0.0072887695406158,0.0176473479821068,0.0587092155057786,990.1925,1053.8733333333334,0.939574490292951,61.72006281688735,121331.70666666668,485326.82666666666,1455980.48,0.0122693459569124,-0.0066218809980807,0.0098699738410145,0.0095519345775899,-0.1763332198588904,0.6281516464551677,0.0176473479821068,0.0885476916605321,0.0009660902328276,1,0.5996028282160006,0.40039717178399936,1,BUY,0.5996028282160006,BUY,-3.390976717239998e-05,LOSS,104163.85619849709
