date,Symbol,close,future_return,target,prediction,probability_up,probability_down,fold,train_start,train_end,test_start,test_end
2026-02-03 00:00:00+05:30,ITC-EQ,316.65,0.0150007895152377,1,1,0.5640112864614516,0.4359887135385484,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-03 00:00:00+05:30,RELIANCE-EQ,1437.1,0.0148911001322107,1,0,0.41567450867050726,0.5843254913294927,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-04 00:00:00+05:30,ITC-EQ,313.85,0.014019436036323,1,0,0.47259441768141414,0.5274055823185859,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-04 00:00:00+05:30,RELIANCE-EQ,1456.8,0.0081685886875344,1,1,0.5205454926162459,0.47945450738375406,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-04 00:00:00+05:30,SBIN-EQ,1068.2,0.1073768957124134,1,1,0.563947477351679,0.43605252264832095,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-04 00:00:00+05:30,SUZLON-EQ,49.77,-0.0480208961221619,0,1,0.6172002498034966,0.38279975019650336,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-04 00:00:00+05:30,TATAMOTORS-EQ,375.45,0.0246371021440936,1,0,0.35489408794422717,0.6451059120557728,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-05 00:00:00+05:30,SUZLON-EQ,47.85,-0.0217345872518286,0,1,0.6818218796995719,0.31817812030042814,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-05 00:00:00+05:30,SBIN-EQ,1073.5,0.1107591988821612,1,1,0.5258690258618279,0.47413097413817207,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-05 00:00:00+05:30,TATAMOTORS-EQ,374.15,0.02485634103969,1,0,0.3526673867766148,0.6473326132233852,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-05 00:00:00+05:30,ITC-EQ,310.2,0.0233720180528691,1,1,0.51850980292299,0.48149019707701,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-05 00:00:00+05:30,RELIANCE-EQ,1443.4,0.0038104475543854,1,0,0.4830009000371827,0.5169990999628173,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-06 00:00:00+05:30,ITC-EQ,325.8,-0.0369858809085328,0,1,0.5780321066836619,0.4219678933163381,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-06 00:00:00+05:30,RELIANCE-EQ,1450.8,-0.021505376344086,0,0,0.4999551019877119,0.500044898012288,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-06 00:00:00+05:30,SBIN-EQ,1066.4,0.1239684921230306,1,1,0.572654848740592,0.427345151259408,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-06 00:00:00+05:30,SUZLON-EQ,48.04,-0.0493338884263113,0,1,0.6691893241822766,0.3308106758177234,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-06 00:00:00+05:30,TATAMOTORS-EQ,369.5,0.0290933694181325,1,0,0.3280621656869675,0.6719378343130324,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-09 00:00:00+05:30,ITC-EQ,322.8,-0.0150247831474598,0,1,0.5686077982566552,0.4313922017433448,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-09 00:00:00+05:30,RELIANCE-EQ,1461.6,-0.0167624521072796,0,1,0.5278115264843678,0.4721884735156322,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-09 00:00:00+05:30,SBIN-EQ,1146.0,0.0541884816753925,1,0,0.36793785860252587,0.6320621413974741,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-09 00:00:00+05:30,SUZLON-EQ,48.19,-0.0410873625233449,0,1,0.5712418738427985,0.42875812615720155,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-09 00:00:00+05:30,TATAMOTORS-EQ,377.4,-0.0003974562798091,0,0,0.34961625508587535,0.6503837449141247,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-10 00:00:00+05:30,SUZLON-EQ,47.69,-0.0366953239672886,0,1,0.6322457615679132,0.36775423843208677,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-10 00:00:00+05:30,SBIN-EQ,1144.1,0.060571628354165,1,0,0.3682680546034161,0.631731945396584,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-10 00:00:00+05:30,TATAMOTORS-EQ,379.35,0.0092263081586925,1,0,0.21374398231811118,0.7862560176818888,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-10 00:00:00+05:30,ITC-EQ,321.4,0.0126011200995643,1,1,0.5815004315887454,0.4184995684112546,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-10 00:00:00+05:30,RELIANCE-EQ,1458.5,-0.0243400754199519,0,0,0.46140667565401344,0.5385933243459866,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-11 00:00:00+05:30,TATAMOTORS-EQ,384.7,-0.0048089420327527,0,0,0.2791780902168327,0.7208219097831673,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-11 00:00:00+05:30,SUZLON-EQ,47.38,-0.0272266779231743,0,1,0.6418041329797637,0.3581958670202363,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-11 00:00:00+05:30,ITC-EQ,318.25,0.0446190102120973,1,1,0.562131063564394,0.437868936435606,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-11 00:00:00+05:30,RELIANCE-EQ,1468.7,-0.018655954245251,0,1,0.512946162871295,0.487053837128705,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-11 00:00:00+05:30,SBIN-EQ,1182.9,0.0304336799391327,1,0,0.32644306339372137,0.6735569366062786,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-12 00:00:00+05:30,ITC-EQ,317.45,0.0269333753346983,1,1,0.5379018896754897,0.4620981103245103,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-12 00:00:00+05:30,RELIANCE-EQ,1448.9,-0.0271930429981366,0,0,0.4224615302844578,0.5775384697155421,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-12 00:00:00+05:30,SUZLON-EQ,46.81,-0.0333262123477889,0,1,0.6477175656353057,0.3522824343646943,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-12 00:00:00+05:30,TATAMOTORS-EQ,383.45,-0.0202112400573738,0,0,0.22022551740663635,0.7797744825933637,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-12 00:00:00+05:30,SBIN-EQ,1192.4,0.0111539751761153,1,0,0.3086784615817902,0.6913215384182099,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-13 00:00:00+05:30,ITC-EQ,313.75,0.042231075697211,1,0,0.44128990062802975,0.5587100993719702,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-13 00:00:00+05:30,RELIANCE-EQ,1419.6,-0.0001408847562692,0,0,0.3004414053789452,0.6995585946210547,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-13 00:00:00+05:30,SBIN-EQ,1198.6,0.0146003670949441,1,0,0.33268389382532176,0.6673161061746782,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-13 00:00:00+05:30,SUZLON-EQ,45.67,-0.0264944164659514,0,1,0.6366511163527249,0.36334888364727513,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-13 00:00:00+05:30,TATAMOTORS-EQ,380.25,-0.0059171597633136,0,0,0.2281343054041021,0.7718656945958979,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-16 00:00:00+05:30,TATAMOTORS-EQ,377.25,0.0071570576540755,1,0,0.207387465121946,0.7926125348780539,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-16 00:00:00+05:30,SUZLON-EQ,46.21,-0.0424150616749621,0,1,0.654451293927554,0.34554870607244603,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-16 00:00:00+05:30,SBIN-EQ,1208.1,0.0163065971359988,1,0,0.3474342462811961,0.6525657537188039,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-16 00:00:00+05:30,ITC-EQ,317.95,0.0234313571316244,1,0,0.457566213492564,0.542433786507436,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-16 00:00:00+05:30,RELIANCE-EQ,1437.1,-0.0063321967851923,0,0,0.4499067712166482,0.5500932287833518,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-17 00:00:00+05:30,ITC-EQ,325.45,-0.0059917037947456,0,0,0.46478008892669265,0.5352199110733074,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-17 00:00:00+05:30,RELIANCE-EQ,1423.0,0.004075895994378,1,0,0.39773704836620977,0.6022629516337903,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-17 00:00:00+05:30,SBIN-EQ,1213.4,0.0081588923685511,1,0,0.33461079786371384,0.6653892021362862,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-17 00:00:00+05:30,SUZLON-EQ,45.94,-0.039399216369177,0,1,0.5627321562132865,0.43726784378671346,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-17 00:00:00+05:30,TATAMOTORS-EQ,382.85,-0.0138435418571242,0,0,0.250482168194885,0.749517831805115,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-18 00:00:00+05:30,ITC-EQ,332.45,-0.0382012332681606,0,0,0.4294307039448243,0.5705692960551757,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-18 00:00:00+05:30,RELIANCE-EQ,1441.3,-0.0296954138624851,0,1,0.5335140337855441,0.4664859662144559,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-18 00:00:00+05:30,SBIN-EQ,1218.9,-0.015423742718845,0,0,0.38792923509174104,0.612070764908259,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-18 00:00:00+05:30,SUZLON-EQ,46.09,-0.0631373399869821,0,0,0.4822632906478714,0.5177367093521286,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-18 00:00:00+05:30,TATAMOTORS-EQ,382.85,-0.0026119890296461,0,0,0.2030795491761156,0.7969204508238844,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-19 00:00:00+05:30,SUZLON-EQ,45.25,-0.0437569060773479,0,1,0.6468703424228586,0.35312965757714143,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-19 00:00:00+05:30,SBIN-EQ,1205.7,0.0031516961101434,1,0,0.34963455672929844,0.6503654432707016,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-19 00:00:00+05:30,TATAMOTORS-EQ,375.7,0.0421879158903379,1,0,0.15872394037717047,0.8412760596228295,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-19 00:00:00+05:30,ITC-EQ,326.0,-0.0236196319018404,0,0,0.4470139621409918,0.5529860378590081,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-19 00:00:00+05:30,RELIANCE-EQ,1409.5,-0.0019155728981908,0,0,0.3494132149464001,0.6505867850535999,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-20 00:00:00+05:30,ITC-EQ,327.0,-0.0409785932721712,0,0,0.4824760648564826,0.5175239351435175,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-20 00:00:00+05:30,RELIANCE-EQ,1419.4,-0.0179653374665351,0,1,0.5849104585851214,0.41508954141487864,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-20 00:00:00+05:30,SBIN-EQ,1216.1,-0.0118411314858973,0,0,0.35626973535484074,0.6437302646451593,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-20 00:00:00+05:30,SUZLON-EQ,44.46,-0.0402609086819613,0,1,0.7231937354041462,0.2768062645958538,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-20 00:00:00+05:30,TATAMOTORS-EQ,378.0,0.0123015873015872,1,0,0.1790102231318711,0.8209897768681289,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-23 00:00:00+05:30,TATAMOTORS-EQ,379.95,-0.0246085011185681,0,0,0.22645501713297145,0.7735449828670286,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-23 00:00:00+05:30,SUZLON-EQ,44.25,-0.0745762711864406,0,1,0.6816402500748421,0.3183597499251579,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-23 00:00:00+05:30,SBIN-EQ,1227.8,-0.0308682195797359,0,0,0.42338943751594216,0.5766105624840578,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-23 00:00:00+05:30,ITC-EQ,325.4,-0.0322679778733866,0,0,0.37333355065374785,0.6266664493462522,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-23 00:00:00+05:30,RELIANCE-EQ,1428.0,-0.0490196078431373,0,1,0.616029309697022,0.38397069030297803,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-24 00:00:00+05:30,ITC-EQ,323.5,-0.0357032457496135,0,0,0.35756090593231876,0.6424390940676812,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-24 00:00:00+05:30,RELIANCE-EQ,1428.8,-0.0586506159014557,0,1,0.5792008259637943,0.4207991740362057,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-24 00:00:00+05:30,SBIN-EQ,1223.3,-0.0398920951524564,0,0,0.4168994980031477,0.5831005019968523,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-24 00:00:00+05:30,SUZLON-EQ,44.13,-0.0951733514615907,0,1,0.7709351225541571,0.22906487744584292,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-24 00:00:00+05:30,TATAMOTORS-EQ,377.55,-0.0697920805191365,0,0,0.21458690767026412,0.7854130923297359,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-25 00:00:00+05:30,SUZLON-EQ,43.18,-0.0678554886521537,0,1,0.7675301002203873,0.23246989977961274,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-25 00:00:00+05:30,SBIN-EQ,1200.1,-0.0254978751770684,0,0,0.37705673769631365,0.6229432623036864,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-25 00:00:00+05:30,TATAMOTORS-EQ,381.85,-0.0699227445331938,0,0,0.22695789473705735,0.7730421052629426,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-25 00:00:00+05:30,ITC-EQ,319.75,-0.0258014073494917,0,0,0.37431233014440446,0.6256876698555955,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-25 00:00:00+05:30,RELIANCE-EQ,1398.5,-0.0065069717554522,0,0,0.36159323793499154,0.6384067620650085,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-26 00:00:00+05:30,ITC-EQ,318.3,-0.0270185359723531,0,0,0.4117394537853629,0.5882605462146371,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-26 00:00:00+05:30,RELIANCE-EQ,1406.8,-0.0014216661927779,0,0,0.49929930037752696,0.500700699622473,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-26 00:00:00+05:30,SBIN-EQ,1209.5,-0.0549813972715997,0,0,0.41770251695360644,0.5822974830463936,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-26 00:00:00+05:30,SUZLON-EQ,43.27,-0.0758030968338341,0,1,0.7508125171868151,0.24918748281318492,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-26 00:00:00+05:30,TATAMOTORS-EQ,391.55,-0.1042012514365982,0,0,0.3745561247898413,0.6254438752101588,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-27 00:00:00+05:30,TATAMOTORS-EQ,382.65,-0.1323663922644714,0,0,0.1819986697195097,0.8180013302804903,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-27 00:00:00+05:30,SBIN-EQ,1201.7,-0.085878339019722,0,0,0.4744895838910771,0.5255104161089229,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-27 00:00:00+05:30,SUZLON-EQ,42.67,-0.0714787907194751,0,1,0.7689885954288826,0.23101140457111735,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
2026-02-27 00:00:00+05:30,ITC-EQ,313.6,-0.024234693877551,0,0,0.33908546549304186,0.6609145345069581,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30
