date,Symbol,close,future_return,target,prediction,probability_up,probability_down,fold,train_start,train_end,test_start,test_end,confidence,direction,trade_return,position_size,optimized_return,result
2026-02-19 00:00:00+05:30,RELIANCE-EQ,1409.5,-0.0019155728981908,0,0,0.3494132149464001,0.6505867850535999,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6505867850535999,SELL,0.0019155728981908,1.0,0.0019155728981908,WIN
2026-02-20 00:00:00+05:30,TATAMOTORS-EQ,378.0,0.0123015873015872,1,0,0.1790102231318711,0.8209897768681289,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.8209897768681289,SELL,-0.0123015873015872,1.0,-0.0123015873015872,LOSS
2026-02-20 00:00:00+05:30,SUZLON-EQ,44.46,-0.0402609086819613,0,1,0.7231937354041462,0.2768062645958538,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7231937354041462,BUY,-0.0402609086819613,1.0,-0.0402609086819613,LOSS
2026-02-23 00:00:00+05:30,TATAMOTORS-EQ,379.95,-0.0246085011185681,0,0,0.2264550171329714,0.7735449828670286,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7735449828670286,SELL,0.0246085011185681,1.0,0.0246085011185681,WIN
2026-02-23 00:00:00+05:30,SUZLON-EQ,44.25,-0.0745762711864406,0,1,0.6816402500748421,0.3183597499251579,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6816402500748421,BUY,-0.0745762711864406,1.0,-0.0745762711864406,LOSS
2026-02-24 00:00:00+05:30,TATAMOTORS-EQ,377.55,-0.0697920805191365,0,0,0.2145869076702641,0.7854130923297359,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7854130923297359,SELL,0.0697920805191365,1.0,0.0697920805191365,WIN
2026-02-24 00:00:00+05:30,SUZLON-EQ,44.13,-0.0951733514615907,0,1,0.7709351225541571,0.2290648774458429,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7709351225541571,BUY,-0.0951733514615907,1.0,-0.0951733514615907,LOSS
2026-02-25 00:00:00+05:30,SUZLON-EQ,43.18,-0.0678554886521537,0,1,0.7675301002203873,0.2324698997796127,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7675301002203873,BUY,-0.0678554886521537,1.0,-0.0678554886521537,LOSS
2026-02-25 00:00:00+05:30,TATAMOTORS-EQ,381.85,-0.0699227445331938,0,0,0.2269578947370573,0.7730421052629426,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7730421052629426,SELL,0.0699227445331938,1.0,0.0699227445331938,WIN
2026-02-26 00:00:00+05:30,SUZLON-EQ,43.27,-0.0758030968338341,0,1,0.7508125171868151,0.2491874828131849,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7508125171868151,BUY,-0.0758030968338341,1.0,-0.0758030968338341,LOSS
2026-02-27 00:00:00+05:30,TATAMOTORS-EQ,382.65,-0.1323663922644714,0,0,0.1819986697195097,0.8180013302804903,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.8180013302804903,SELL,0.1323663922644714,1.0,0.1323663922644714,WIN
2026-02-27 00:00:00+05:30,SUZLON-EQ,42.67,-0.0714787907194751,0,1,0.7689885954288826,0.2310114045711173,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7689885954288826,BUY,-0.0714787907194751,1.0,-0.0714787907194751,LOSS
2026-02-27 00:00:00+05:30,ITC-EQ,313.6,-0.024234693877551,0,0,0.3390854654930418,0.6609145345069581,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6609145345069581,SELL,0.024234693877551,1.0,0.024234693877551,WIN
2026-03-02 00:00:00+05:30,TATAMOTORS-EQ,370.6,-0.0685375067458177,0,0,0.2709349059060353,0.7290650940939647,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7290650940939647,SELL,0.0685375067458177,1.0,0.0685375067458177,WIN
2026-03-02 00:00:00+05:30,SUZLON-EQ,40.95,0.0122100122100121,1,1,0.6831186933612419,0.3168813066387581,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6831186933612419,BUY,0.0122100122100121,1.0,0.0122100122100121,WIN
2026-03-04 00:00:00+05:30,TATAMOTORS-EQ,351.2,-0.0451309794988609,0,0,0.1758792059315878,0.8241207940684122,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.8241207940684122,SELL,0.0451309794988609,1.0,0.0451309794988609,WIN
2026-03-05 00:00:00+05:30,TATAMOTORS-EQ,355.15,-0.0861607771364211,0,0,0.3370336146283765,0.6629663853716234,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6629663853716234,SELL,0.0861607771364211,1.0,0.0861607771364211,WIN
2026-03-05 00:00:00+05:30,SUZLON-EQ,40.25,0.0541614906832297,1,1,0.7158317415476492,0.2841682584523508,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7158317415476492,BUY,0.0541614906832297,1.0,0.0541614906832297,WIN
2026-03-06 00:00:00+05:30,SUZLON-EQ,39.99,0.0355088772193046,1,1,0.6797385160805058,0.3202614839194941,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6797385160805058,BUY,0.0355088772193046,1.0,0.0355088772193046,WIN
2026-03-06 00:00:00+05:30,TATAMOTORS-EQ,350.75,-0.1044903777619385,0,0,0.2539960621655243,0.7460039378344757,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7460039378344757,SELL,0.1044903777619385,1.0,0.1044903777619385,WIN
2026-03-09 00:00:00+05:30,ITC-EQ,306.0,0.0073529411764705,1,1,0.6699666003505697,0.3300333996494303,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6699666003505697,BUY,0.0073529411764705,1.0,0.0073529411764705,WIN
2026-03-09 00:00:00+05:30,SUZLON-EQ,39.62,0.0350832912670369,1,1,0.6765435238865625,0.3234564761134375,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6765435238865625,BUY,0.0350832912670369,1.0,0.0350832912670369,WIN
2026-03-09 00:00:00+05:30,SBIN-EQ,1098.5,-0.0289485662266727,0,0,0.3206703414201524,0.6793296585798476,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6793296585798476,SELL,0.0289485662266727,1.0,0.0289485662266727,WIN
2026-03-09 00:00:00+05:30,TATAMOTORS-EQ,332.0,-0.0530120481927711,0,0,0.1745518129533182,0.8254481870466818,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.8254481870466818,SELL,0.0530120481927711,1.0,0.0530120481927711,WIN
2026-03-10 00:00:00+05:30,SUZLON-EQ,41.45,-0.0043425814234017,0,1,0.7535110772267063,0.2464889227732937,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7535110772267063,BUY,-0.0043425814234017,1.0,-0.0043425814234017,LOSS
2026-03-10 00:00:00+05:30,TATAMOTORS-EQ,345.2,-0.0753186558516801,0,0,0.3342026925617845,0.6657973074382155,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6657973074382155,SELL,0.0753186558516801,1.0,0.0753186558516801,WIN
2026-03-11 00:00:00+05:30,TATAMOTORS-EQ,335.35,-0.0316087669598926,0,0,0.2543401857199865,0.7456598142800135,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7456598142800135,SELL,0.0316087669598926,1.0,0.0316087669598926,WIN
2026-03-11 00:00:00+05:30,SUZLON-EQ,41.62,0.0105718404613168,1,1,0.7574479758448871,0.2425520241551129,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7574479758448871,BUY,0.0105718404613168,1.0,0.0105718404613168,WIN
2026-03-11 00:00:00+05:30,ITC-EQ,309.0,-0.0160194174757281,0,1,0.7958888544156486,0.2041111455843514,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7958888544156486,BUY,-0.0160194174757281,1.0,-0.0160194174757281,LOSS
2026-03-11 00:00:00+05:30,SBIN-EQ,1091.1,-0.0195215837228485,0,0,0.3407678970247524,0.6592321029752475,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6592321029752475,SELL,0.0195215837228485,1.0,0.0195215837228485,WIN
2026-03-12 00:00:00+05:30,TATAMOTORS-EQ,324.55,-0.0469881374210445,0,0,0.2061334934512247,0.7938665065487752,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7938665065487752,SELL,0.0469881374210445,1.0,0.0469881374210445,WIN
2026-03-12 00:00:00+05:30,SBIN-EQ,1085.2,-0.0334500552893475,0,0,0.3293721724730917,0.6706278275269083,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6706278275269083,SELL,0.0334500552893475,1.0,0.0334500552893475,WIN
2026-03-12 00:00:00+05:30,SUZLON-EQ,42.43,-0.0315814282347395,0,1,0.7770742114699302,0.2229257885300698,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7770742114699302,BUY,-0.0315814282347395,1.0,-0.0315814282347395,LOSS
2026-03-13 00:00:00+05:30,ITC-EQ,301.45,-0.0049759495770442,0,1,0.6677153286318912,0.3322846713681088,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6677153286318912,BUY,-0.0049759495770442,1.0,-0.0049759495770442,LOSS
2026-03-13 00:00:00+05:30,SBIN-EQ,1047.0,0.0105062082139446,1,0,0.3192121592945582,0.6807878407054417,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6807878407054417,SELL,-0.0105062082139446,1.0,-0.0105062082139446,LOSS
2026-03-13 00:00:00+05:30,SUZLON-EQ,41.41,0.0130403284230864,1,1,0.7622835560909134,0.2377164439090866,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7622835560909134,BUY,0.0130403284230864,1.0,0.0130403284230864,WIN
2026-03-13 00:00:00+05:30,TATAMOTORS-EQ,314.1,0.0,0,0,0.1143656939848958,0.8856343060151042,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.8856343060151042,SELL,-0.0,1.0,-0.0,FLAT
2026-03-16 00:00:00+05:30,SUZLON-EQ,41.01,-0.0260911972689588,0,1,0.7906803545622025,0.2093196454377974,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7906803545622025,BUY,-0.0260911972689588,1.0,-0.0260911972689588,LOSS
2026-03-16 00:00:00+05:30,TATAMOTORS-EQ,314.4,-0.0291030534351144,0,0,0.253603030301965,0.746396969698035,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.746396969698035,SELL,0.0291030534351144,1.0,0.0291030534351144,WIN
2026-03-17 00:00:00+05:30,TATAMOTORS-EQ,319.2,-0.025062656641604,0,0,0.2517799737334844,0.7482200262665156,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7482200262665156,SELL,0.025062656641604,1.0,0.025062656641604,WIN
2026-03-17 00:00:00+05:30,SBIN-EQ,1064.7,-0.031839954916878,0,0,0.3329342998529812,0.6670657001470188,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6670657001470188,SELL,0.031839954916878,1.0,0.031839954916878,WIN
2026-03-17 00:00:00+05:30,SUZLON-EQ,41.27,-0.0055730554882482,0,1,0.8068482523941404,0.1931517476058596,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.8068482523941404,BUY,-0.0055730554882482,1.0,-0.0055730554882482,LOSS
2026-03-17 00:00:00+05:30,ITC-EQ,304.85,-0.0446121043135969,0,1,0.6528929984088009,0.3471070015911991,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6528929984088009,BUY,-0.0446121043135969,1.0,-0.0446121043135969,LOSS
2026-03-18 00:00:00+05:30,TATAMOTORS-EQ,324.75,-0.0209391839876829,0,0,0.2790745915024923,0.7209254084975076,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7209254084975076,SELL,0.0209391839876829,1.0,0.0209391839876829,WIN
2026-03-18 00:00:00+05:30,SUZLON-EQ,42.06,0.0049928673323822,1,1,0.8138825266770664,0.1861174733229336,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.8138825266770664,BUY,0.0049928673323822,1.0,0.0049928673323822,WIN
2026-03-18 00:00:00+05:30,ITC-EQ,304.05,-0.0274625883900675,0,1,0.6759718943571419,0.3240281056428581,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6759718943571419,BUY,-0.0274625883900675,1.0,-0.0274625883900675,LOSS
2026-03-19 00:00:00+05:30,SBIN-EQ,1048.9,-0.0280293640957194,0,0,0.3420193111734664,0.6579806888265336,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6579806888265336,SELL,0.0280293640957194,1.0,0.0280293640957194,WIN
2026-03-19 00:00:00+05:30,SUZLON-EQ,41.09,-0.0065709418349964,0,1,0.7613422305565111,0.2386577694434889,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7613422305565111,BUY,-0.0065709418349964,1.0,-0.0065709418349964,LOSS
2026-03-19 00:00:00+05:30,TATAMOTORS-EQ,309.3,-0.0197219527966376,0,0,0.2383260033351528,0.7616739966648471,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7616739966648471,SELL,0.0197219527966376,1.0,0.0197219527966376,WIN
2026-03-20 00:00:00+05:30,SUZLON-EQ,41.95,-0.0569725864123956,0,1,0.7814701885565242,0.2185298114434758,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7814701885565242,BUY,-0.0569725864123956,1.0,-0.0569725864123956,LOSS
2026-03-20 00:00:00+05:30,TATAMOTORS-EQ,314.1,-0.0569882203120026,0,0,0.20829579023602,0.79170420976398,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.79170420976398,SELL,0.0569882203120026,1.0,0.0569882203120026,WIN
2026-03-20 00:00:00+05:30,ITC-EQ,299.95,-0.0408401400233372,0,1,0.6992390158913557,0.3007609841086442,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6992390158913557,BUY,-0.0408401400233372,1.0,-0.0408401400233372,LOSS
2026-03-23 00:00:00+05:30,TATAMOTORS-EQ,305.25,-0.0075348075348076,0,0,0.2079910677365711,0.7920089322634289,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7920089322634289,SELL,0.0075348075348076,1.0,0.0075348075348076,WIN
2026-03-23 00:00:00+05:30,SUZLON-EQ,39.94,0.029544316474712,1,1,0.7680620062228811,0.2319379937771188,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7680620062228811,BUY,0.029544316474712,1.0,0.029544316474712,WIN
2026-03-24 00:00:00+05:30,TATAMOTORS-EQ,311.2,-0.0253856041131104,0,0,0.2723775310676422,0.7276224689323578,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7276224689323578,SELL,0.0253856041131104,1.0,0.0253856041131104,WIN
2026-03-24 00:00:00+05:30,SUZLON-EQ,41.04,-0.006335282651072,0,1,0.7587894873269285,0.2412105126730714,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7587894873269285,BUY,-0.006335282651072,1.0,-0.006335282651072,LOSS
2026-03-25 00:00:00+05:30,ITC-EQ,295.7,-0.0028745350016907,0,1,0.6650072293411483,0.3349927706588517,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6650072293411483,BUY,-0.0028745350016907,1.0,-0.0028745350016907,LOSS
2026-03-25 00:00:00+05:30,SUZLON-EQ,42.27,-0.016087059380175,0,1,0.6675144032253063,0.3324855967746937,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6675144032253063,BUY,-0.016087059380175,1.0,-0.016087059380175,LOSS
2026-03-27 00:00:00+05:30,ITC-EQ,294.7,0.0127248048863251,1,1,0.6979545739827037,0.3020454260172963,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6979545739827037,BUY,0.0127248048863251,1.0,0.0127248048863251,WIN
2026-03-27 00:00:00+05:30,TATAMOTORS-EQ,303.2,0.0181398416886544,1,0,0.265418626851474,0.734581373148526,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.734581373148526,SELL,-0.0181398416886544,1.0,-0.0181398416886544,LOSS
2026-03-27 00:00:00+05:30,SUZLON-EQ,40.82,0.0178833904948554,1,1,0.6971286116052456,0.3028713883947543,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6971286116052456,BUY,0.0178833904948554,1.0,0.0178833904948554,WIN
2026-03-27 00:00:00+05:30,SBIN-EQ,1019.5,0.0106915154487494,1,0,0.3401203163983589,0.6598796836016411,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6598796836016411,SELL,-0.0106915154487494,1.0,-0.0106915154487494,LOSS
2026-03-30 00:00:00+05:30,SBIN-EQ,979.4,0.0837757810904635,1,0,0.3226345426256451,0.6773654573743548,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6773654573743548,SELL,-0.0837757810904635,1.0,-0.0837757810904635,LOSS
2026-03-30 00:00:00+05:30,SUZLON-EQ,39.56,0.1180485338725985,1,1,0.6501333199888242,0.3498666800111758,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6501333199888242,BUY,0.1180485338725985,1.0,0.1180485338725985,WIN
2026-03-30 00:00:00+05:30,TATAMOTORS-EQ,296.2,0.1301485482781905,1,0,0.2901119279202966,0.7098880720797034,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.7098880720797034,SELL,-0.1301485482781905,1.0,-0.1301485482781905,LOSS
2026-04-01 00:00:00+05:30,SUZLON-EQ,41.12,0.0756322957198443,1,1,0.6872466079270224,0.3127533920729776,3,2025-09-23 00:00:00+05:30,2026-01-30 00:00:00+05:30,2026-02-01 00:00:00+05:30,2026-04-02 00:00:00+05:30,0.6872466079270224,BUY,0.0756322957198443,1.0,0.0756322957198443,WIN
2026-04-06 00:00:00+05:30,ITC-EQ,294.85,0.0128879091063252,1,1,0.6737617370926186,0.3262382629073814,4,2025-09-23 00:00:00+05:30,2026-04-02 00:00:00+05:30,2026-04-06 00:00:00+05:30,2026-06-05 00:00:00+05:30,0.6737617370926186,BUY,0.0128879091063252,1.0,0.0128879091063252,WIN
2026-04-07 00:00:00+05:30,SUZLON-EQ,41.55,0.1824308062575212,1,0,0.3263256650545825,0.6736743349454175,4,2025-09-23 00:00:00+05:30,2026-04-02 00:00:00+05:30,2026-04-06 00:00:00+05:30,2026-06-05 00:00:00+05:30,0.6736743349454175,SELL,-0.1824308062575212,1.0,-0.1824308062575212,LOSS
2026-04-08 00:00:00+05:30,SBIN-EQ,1061.45,0.0053700127184512,1,1,0.7300058240801516,0.2699941759198484,4,2025-09-23 00:00:00+05:30,2026-04-02 00:00:00+05:30,2026-04-06 00:00:00+05:30,2026-06-05 00:00:00+05:30,0.7300058240801516,BUY,0.0053700127184512,1.0,0.0053700127184512,WIN
2026-04-09 00:00:00+05:30,RELIANCE-EQ,1330.0,0.0263157894736842,1,0,0.3448542428988098,0.6551457571011902,4,2025-09-23 00:00:00+05:30,2026-04-02 00:00:00+05:30,2026-04-06 00:00:00+05:30,2026-06-05 00:00:00+05:30,0.6551457571011902,SELL,-0.0263157894736842,1.0,-0.0263157894736842,LOSS
